10,39,(-1, -1, 0)||5
10,23,(0, 1, 0)||14
0,23,(0, 1, -1)||1
0,4,(-1, -1, 0)||3
0,6,(1, -1, 0)||5
0,18,(-1, 0, 1)||3
10,18,(-1, 0, 0)||6
10,7,(1, -1, 0)||5
10,18,(-1, 0, 1)||2
10,7,(1, 0, 1)||3
10,18,(-1, 0, -1)||4
10,42,(1, 1, 0)||1
10,8,(-1, -1, 0)||6
10,16,(1, 0, 1)||2
0,16,(1, 0, 0)||14
0,11,(-1, -1, 0)||7
0,29,(-1, 1, 0)||9
17,23,(0, 0, 1)||7
17,0,(-1, 0, 0)||12
17,0,(-1, 1, 0)||14
17,0,(-1, -1, 0)||8
17,0,(-1, 0, 1)||12
17,10,(1, 0, 1)||5
17,10,(-1, 0, -1)||1
23,0,(0, 1, 0)||17
23,10,(0, -1, 0)||14
23,0,(0, 0, 1)||2
23,17,(0, 0, -1)||7
23,0,(-1, 0, 0)||14
23,10,(1, 0, 0)||7
23,0,(0, 1, 1)||14
23,0,(0, 1, -1)||15
23,0,(-1, 1, 0)||15
23,10,(1, 1, 0)||5
23,0,(0, -1, 1)||1
23,10,(0, -1, -1)||11
23,0,(-1, -1, 0)||9
23,10,(1, -1, 0)||14
23,0,(-1, 0, 1)||11
23,0,(1, 0, 1)||2
23,0,(-1, 0, -1)||13
23,14,(1, 0, -1)||2
0,23,(0, 0, -1)||2
10,18,(-1, -1, 0)||2
10,20,(0, 0, 1)||2
10,42,(1, 0, 1)||1
20,10,(0, 0, -1)||2
20,42,(1, 0, 0)||1
20,19,(0, 1, 1)||1
20,12,(0, 1, -1)||1
20,0,(-1, -1, 0)||6
20,10,(-1, 0, -1)||1
20,0,(1, 0, -1)||3
10,0,(-1, -1, 0)||29
10,42,(1, 0, -1)||1
0,19,(0, 1, -1)||3
0,16,(1, -1, 0)||16
0,29,(-1, 0, 0)||11
0,23,(0, -1, 1)||15
0,29,(-1, 0, -1)||10
0,23,(0, -1, 0)||17
0,29,(1, 1, 0)||9
0,23,(0, -1, -1)||14
13,14,(-1, 0, 0)||7
13,0,(1, -1, 0)||8
13,15,(-1, 0, 1)||4
12,0,(0, 0, 1)||14
12,20,(0, -1, 1)||1
12,0,(1, -1, 0)||8
12,0,(-1, 0, 1)||9
12,14,(-1, 0, -1)||4
0,19,(0, 0, 1)||8
0,12,(0, 0, -1)||14
0,42,(1, -1, 0)||1
19,0,(0, 0, -1)||8
19,0,(0, 1, -1)||8
19,0,(0, -1, 1)||3
19,20,(0, -1, -1)||1
19,0,(-1, 0, -1)||8
19,0,(1, 0, -1)||8
0,29,(-1, -1, 0)||11
0,29,(1, 0, 1)||10
0,19,(0, -1, 1)||8
2,24,(1, 1, 0)||10
2,6,(0, 1, 1)||7
2,6,(0, 1, 0)||7
2,7,(0, 1, 1)||3
2,7,(0, 1, 0)||3
2,6,(0, 1, -1)||6
2,7,(0, 1, -1)||3
22,11,(-1, 0, 0)||1
22,0,(-1, 1, 0)||8
22,10,(1, 1, 0)||6
22,2,(-1, -1, 0)||8
22,10,(-1, 0, 1)||5
22,24,(1, 0, 1)||4
10,24,(1, 0, 0)||10
10,11,(-1, 0, -1)||7
10,6,(0, 0, 1)||7
10,24,(1, 0, -1)||7
6,0,(0, 1, 0)||7
6,2,(0, -1, 0)||7
6,7,(0, 0, 1)||1
6,10,(0, 0, -1)||7
6,5,(-1, 0, 0)||2
6,8,(1, 0, 0)||1
6,0,(0, 1, 1)||5
6,10,(0, 1, -1)||6
6,0,(-1, 1, 0)||5
6,0,(1, 1, 0)||7
6,2,(0, -1, 1)||6
6,2,(0, -1, -1)||7
6,2,(-1, -1, 0)||7
6,2,(1, -1, 0)||7
6,10,(-1, 0, 1)||6
6,9,(1, 0, 1)||1
6,10,(-1, 0, -1)||6
6,9,(1, 0, -1)||2
7,0,(0, 1, 0)||6
7,2,(0, -1, 0)||3
7,10,(0, 0, 1)||6
7,6,(0, 0, -1)||1
7,10,(-1, 0, 0)||6
7,9,(1, 0, 0)||1
7,7,(0, 1, 1)||1
7,0,(0, 1, -1)||6
7,10,(-1, 1, 0)||5
7,0,(1, 1, 0)||3
7,2,(0, -1, 1)||3
7,2,(0, -1, -1)||3
7,2,(-1, -1, 0)||3
7,2,(1, -1, 0)||2
7,10,(-1, 0, 1)||5
7,11,(1, 0, 1)||1
7,5,(-1, 0, -1)||1
7,8,(1, 0, -1)||1
10,7,(0, 1, 0)||3
10,7,(0, 0, -1)||6
10,7,(0, 1, -1)||3
10,11,(1, 0, -1)||5
10,39,(-1, 0, 1)||5
0,16,(1, 1, 0)||8
10,24,(1, -1, 0)||6
10,23,(-1, 1, 0)||14
10,6,(0, -1, 1)||6
0,6,(0, -1, 0)||7
0,7,(0, -1, 1)||6
0,7,(0, -1, 0)||6
0,7,(0, 0, 1)||1
0,6,(0, -1, -1)||5
0,9,(1, -1, 0)||1
7,10,(0, -1, 0)||3
7,0,(0, 0, -1)||1
7,0,(1, 0, 0)||2
7,42,(0, 1, 1)||1
7,10,(0, -1, 1)||3
7,7,(0, -1, -1)||1
7,10,(-1, -1, 0)||3
7,11,(1, -1, 0)||1
7,10,(1, 0, 1)||2
7,10,(-1, 0, -1)||3
7,0,(1, 0, -1)||2
10,42,(0, 1, 0)||1
10,21,(1, 1, 0)||8
10,16,(0, 0, 1)||1
10,42,(0, 1, -1)||1
16,10,(0, 0, -1)||1
16,0,(-1, 0, 0)||14
16,10,(0, 1, -1)||1
16,0,(-1, 1, 0)||16
16,39,(-1, -1, 0)||3
16,10,(-1, 0, -1)||2
16,10,(1, 0, -1)||5
14,10,(0, 0, 1)||7
14,0,(1, 0, 0)||3
14,10,(0, 1, 1)||5
14,0,(1, -1, 0)||1
14,23,(-1, 0, 1)||2
14,0,(1, 0, 1)||3
14,16,(1, 0, -1)||1
10,14,(0, 0, -1)||7
10,23,(-1, 0, 0)||7
10,17,(-1, 0, -1)||5
0,23,(-1, 0, -1)||2
0,13,(-1, 1, 0)||8
0,42,(0, 0, 1)||1
0,12,(-1, 1, 0)||8
0,20,(-1, 0, 1)||3
0,21,(1, 0, 1)||8
42,0,(0, 1, 0)||1
42,10,(0, -1, 0)||1
42,10,(0, 0, 1)||1
42,0,(0, 0, -1)||1
42,20,(-1, 0, 0)||1
42,21,(1, 0, 0)||1
42,19,(0, 1, 1)||1
42,0,(0, 1, -1)||1
42,0,(-1, 1, 0)||1
42,0,(1, 1, 0)||1
42,10,(0, -1, 1)||1
42,7,(0, -1, -1)||1
42,10,(-1, -1, 0)||1
42,10,(1, -1, 0)||1
42,10,(-1, 0, 1)||1
42,10,(1, 0, 1)||1
42,10,(-1, 0, -1)||1
42,0,(1, 0, -1)||1
10,42,(0, 0, -1)||1
10,16,(0, -1, 1)||1
10,21,(1, 0, -1)||7
0,29,(0, 1, 1)||9
10,14,(0, -1, -1)||5
10,23,(-1, -1, 0)||5
0,42,(0, -1, 1)||1
0,42,(0, -1, 0)||1
0,21,(1, -1, 0)||10
0,19,(-1, 0, 1)||8
19,42,(0, -1, -1)||1
0,29,(0, 0, 1)||11
29,0,(0, 0, -1)||11
29,0,(0, 1, -1)||11
29,0,(0, -1, -1)||9
29,0,(-1, -1, 0)||9
29,0,(-1, 0, -1)||10
29,0,(1, 0, -1)||10
0,29,(0, -1, 1)||11
2,24,(0, 1, 1)||10
2,24,(0, 1, 0)||11
2,24,(0, 1, -1)||10
2,6,(-1, 1, 0)||7
2,7,(-1, 1, 0)||2
10,24,(0, 0, 1)||10
24,0,(0, 1, 0)||11
24,2,(0, -1, 0)||11
24,9,(0, 0, 1)||4
24,10,(0, 0, -1)||10
24,10,(-1, 0, 0)||10
24,5,(1, 0, 0)||1
24,0,(0, 1, 1)||7
24,10,(0, 1, -1)||5
24,10,(-1, 1, 0)||6
24,0,(1, 1, 0)||8
24,2,(0, -1, 1)||10
24,2,(0, -1, -1)||10
24,2,(-1, -1, 0)||10
24,2,(1, -1, 0)||8
24,10,(-1, 0, 1)||7
24,10,(1, 0, 1)||7
24,22,(-1, 0, -1)||4
24,10,(1, 0, -1)||5
9,24,(0, 0, -1)||4
9,6,(-1, 0, 1)||2
8,6,(-1, 0, 0)||1
8,7,(-1, 0, 1)||1
9,7,(-1, 0, 0)||1
9,0,(-1, 1, 0)||1
9,6,(-1, 0, -1)||1
11,5,(1, 0, 0)||1
11,7,(-1, 1, 0)||1
11,33,(1, 1, 0)||1
11,10,(-1, 0, 1)||5
11,7,(-1, 0, -1)||1
10,24,(0, -1, 1)||5
10,22,(-1, -1, 0)||6
0,24,(0, -1, 0)||11
0,14,(-1, 1, 0)||1
0,24,(0, -1, -1)||7
0,6,(-1, -1, 0)||7
0,43,(1, 1, 0)||1
0,7,(-1, -1, 0)||3
0,7,(-1, 0, 1)||2
0,33,(1, 0, 1)||3
0,7,(-1, 0, 0)||2
0,33,(1, 0, 0)||4
0,21,(0, 1, 1)||6
0,34,(1, 1, 0)||3
10,21,(0, 1, 0)||12
10,42,(-1, 1, 0)||1
10,26,(1, 1, 0)||11
10,7,(-1, 0, -1)||2
10,33,(1, 0, -1)||3
10,21,(0, 1, -1)||11
10,16,(-1, 0, 1)||5
12,10,(1, 0, 0)||2
12,10,(0, 1, -1)||1
12,44,(1, 1, 0)||1
12,10,(1, -1, 0)||3
16,0,(-1, -1, 0)||8
16,14,(-1, 0, 1)||1
0,14,(-1, 0, 0)||3
0,31,(1, 1, 0)||2
0,14,(-1, 0, -1)||3
0,43,(1, 0, 1)||1
0,43,(1, 0, 0)||2
0,34,(1, 0, 1)||3
0,21,(0, 0, 1)||9
0,34,(1, 0, 0)||4
0,33,(1, -1, 0)||4
0,42,(-1, 0, 1)||1
0,26,(1, 0, 1)||2
0,43,(1, 0, -1)||2
21,0,(0, 1, 0)||12
21,10,(0, -1, 0)||12
21,10,(0, 0, 1)||5
21,0,(0, 0, -1)||9
21,42,(-1, 0, 0)||1
21,26,(1, 0, 0)||1
21,19,(0, 1, 1)||1
21,0,(0, 1, -1)||9
21,0,(-1, 1, 0)||10
21,0,(1, 1, 0)||10
21,10,(0, -1, 1)||11
21,0,(0, -1, -1)||6
21,10,(-1, -1, 0)||8
21,10,(1, -1, 0)||12
21,10,(-1, 0, 1)||7
21,26,(1, 0, 1)||2
21,0,(-1, 0, -1)||8
21,34,(1, 0, -1)||2
10,21,(0, 0, -1)||5
10,26,(1, 0, 0)||5
10,12,(0, -1, 1)||1
10,44,(1, 0, 1)||1
10,42,(-1, 0, -1)||1
10,26,(1, 0, -1)||3
0,44,(1, 0, 0)||6
0,26,(1, 0, -1)||3
0,31,(1, 0, 1)||5
0,31,(1, 0, 0)||6
0,31,(1, 0, -1)||5
0,43,(1, -1, 0)||3
0,21,(0, -1, 1)||9
0,34,(1, -1, 0)||4
0,21,(0, -1, 0)||12
0,42,(-1, -1, 0)||1
0,26,(1, -1, 0)||7
19,0,(1, 0, 0)||3
19,21,(0, -1, -1)||1
19,26,(1, -1, 0)||1
0,44,(1, -1, 0)||6
0,29,(-1, 0, 1)||10
0,31,(1, -1, 0)||6
2,24,(-1, 1, 0)||8
2,27,(1, 1, 0)||7
10,24,(-1, 0, 1)||5
10,27,(1, 0, 1)||4
5,24,(-1, 0, 0)||1
5,27,(1, 0, 0)||1
10,24,(-1, 0, -1)||7
10,27,(1, 0, -1)||5
10,33,(0, 1, 1)||6
5,33,(0, 1, 0)||1
5,11,(-1, 0, 0)||1
10,33,(0, 1, -1)||4
10,12,(-1, 1, 0)||3
0,12,(0, 1, -1)||8
0,24,(-1, -1, 0)||8
0,27,(1, -1, 0)||7
10,43,(0, 1, 1)||3
10,43,(0, 1, 0)||3
10,33,(0, 0, 1)||6
10,34,(0, 1, 1)||4
33,34,(0, 1, 0)||2
33,5,(0, -1, 0)||1
33,10,(0, 0, 1)||4
33,10,(0, 0, -1)||6
33,0,(-1, 0, 0)||4
33,0,(1, 0, 0)||3
33,26,(0, 1, 1)||1
33,43,(0, 1, -1)||1
33,0,(-1, 1, 0)||4
33,0,(1, 1, 0)||3
33,10,(0, -1, 1)||4
33,10,(0, -1, -1)||6
33,11,(-1, -1, 0)||1
33,6,(1, -1, 0)||2
33,10,(-1, 0, 1)||3
33,0,(1, 0, 1)||2
33,0,(-1, 0, -1)||3
33,10,(1, 0, -1)||4
10,26,(0, 1, 0)||12
10,33,(0, 0, -1)||4
10,26,(0, 1, 1)||8
10,34,(0, 1, -1)||4
10,21,(-1, 1, 0)||12
10,44,(0, 1, 1)||7
10,26,(0, 1, -1)||12
10,44,(0, 1, 0)||8
10,12,(-1, 0, 0)||2
10,25,(1, 1, 0)||2
12,0,(0, -1, 1)||8
0,31,(0, 1, 1)||2
10,31,(0, 1, 0)||8
10,43,(0, 0, 1)||6
10,31,(0, 1, -1)||6
43,0,(0, 1, 0)||6
43,10,(0, -1, 0)||3
43,34,(0, 0, 1)||1
43,10,(0, 0, -1)||6
43,0,(-1, 0, 0)||2
43,10,(1, 0, 0)||6
43,0,(0, 1, 1)||6
43,20,(0, 1, -1)||2
43,0,(-1, 1, 0)||3
43,10,(1, 1, 0)||5
43,33,(0, -1, 1)||1
43,10,(0, -1, -1)||3
43,0,(-1, -1, 0)||1
43,10,(1, -1, 0)||3
43,0,(-1, 0, 1)||2
43,0,(1, 0, 1)||1
43,0,(-1, 0, -1)||1
43,10,(1, 0, -1)||5
34,0,(0, 1, 0)||6
34,33,(0, -1, 0)||2
34,26,(0, 0, 1)||1
34,43,(0, 0, -1)||1
34,0,(-1, 0, 0)||4
34,0,(1, 0, 0)||4
34,0,(0, 1, 1)||5
34,0,(0, 1, -1)||5
34,0,(-1, 1, 0)||4
34,0,(1, 1, 0)||4
34,10,(0, -1, 1)||4
34,10,(0, -1, -1)||4
34,0,(-1, -1, 0)||3
34,0,(1, -1, 0)||3
34,21,(-1, 0, 1)||2
34,0,(1, 0, 1)||3
34,0,(-1, 0, -1)||3
34,10,(1, 0, -1)||1
26,0,(0, 1, 0)||12
26,10,(0, -1, 0)||12
26,26,(0, 0, 1)||3
26,34,(0, 0, -1)||1
26,21,(-1, 0, 0)||1
26,0,(1, 0, 0)||9
26,0,(0, 1, 1)||10
26,0,(0, 1, -1)||10
26,0,(-1, 1, 0)||7
26,0,(1, 1, 0)||9
26,10,(0, -1, 1)||12
26,33,(0, -1, -1)||1
26,10,(-1, -1, 0)||11
26,0,(1, -1, 0)||6
26,10,(-1, 0, 1)||3
26,0,(1, 0, 1)||6
26,0,(-1, 0, -1)||2
26,0,(1, 0, -1)||8
26,44,(0, 0, 1)||1
26,26,(0, 0, -1)||3
26,10,(-1, 0, 0)||5
26,19,(-1, 1, 0)||1
26,10,(0, -1, -1)||8
26,0,(-1, 0, 1)||3
26,25,(1, 0, 1)||1
26,21,(-1, 0, -1)||2
44,0,(0, 1, 0)||8
44,10,(0, -1, 0)||8
44,26,(0, 0, -1)||1
44,0,(-1, 0, 0)||6
44,25,(1, 0, 0)||1
44,0,(0, 1, -1)||6
44,0,(-1, 1, 0)||6
44,0,(1, 1, 0)||7
44,10,(0, -1, -1)||7
44,12,(-1, -1, 0)||1
44,18,(1, -1, 0)||1
44,10,(-1, 0, -1)||1
44,0,(1, 0, -1)||1
0,31,(0, 0, 1)||6
31,0,(0, 1, 0)||8
31,10,(0, -1, 0)||8
31,20,(0, 0, 1)||2
31,0,(0, 0, -1)||6
31,0,(-1, 0, 0)||6
31,30,(1, 0, 0)||2
31,0,(0, 1, 1)||7
31,0,(0, 1, -1)||6
31,0,(-1, 1, 0)||6
31,0,(1, 1, 0)||6
31,10,(0, -1, 1)||6
31,0,(0, -1, -1)||2
31,0,(-1, -1, 0)||2
31,10,(1, -1, 0)||7
31,0,(-1, 0, 1)||5
31,26,(1, 0, 1)||1
31,0,(-1, 0, -1)||5
31,0,(1, 0, -1)||3
20,0,(0, 0, 1)||2
20,31,(0, 0, -1)||2
20,26,(1, 0, 0)||2
20,43,(0, -1, 1)||2
20,30,(1, 0, -1)||1
0,43,(0, -1, 0)||6
0,20,(0, 0, -1)||2
0,34,(0, -1, 1)||5
0,34,(0, -1, 0)||6
0,26,(0, -1, 1)||10
0,43,(0, -1, -1)||6
0,26,(0, -1, 0)||12
0,34,(0, -1, -1)||5
0,21,(-1, -1, 0)||10
0,19,(-1, 0, 0)||3
0,44,(0, -1, 1)||6
0,26,(0, -1, -1)||10
0,44,(0, -1, 0)||8
0,25,(1, -1, 0)||3
0,31,(0, -1, 1)||6
0,31,(0, -1, 0)||8
0,30,(1, -1, 0)||7
0,31,(0, -1, -1)||7
2,27,(0, 1, 1)||6
2,27,(0, 1, 0)||7
2,27,(0, 1, -1)||7
2,41,(1, 1, 0)||7
9,27,(0, 0, 1)||3
9,44,(1, 1, 0)||2
27,0,(0, 1, 0)||7
27,2,(0, -1, 0)||7
27,10,(0, 0, 1)||7
27,9,(0, 0, -1)||3
27,5,(-1, 0, 0)||1
27,39,(1, 0, 0)||1
27,10,(0, 1, 1)||6
27,0,(0, 1, -1)||5
27,0,(-1, 1, 0)||7
27,0,(1, 1, 0)||5
27,2,(0, -1, 1)||7
27,2,(0, -1, -1)||6
27,2,(-1, -1, 0)||7
27,2,(1, -1, 0)||7
27,10,(-1, 0, 1)||5
27,9,(1, 0, 1)||1
27,10,(-1, 0, -1)||4
27,10,(1, 0, -1)||6
10,27,(0, 0, -1)||7
10,41,(1, 0, 1)||5
10,41,(1, 0, 0)||7
10,22,(1, 0, 1)||7
10,41,(1, 0, -1)||6
6,9,(0, 0, 1)||3
6,22,(1, 0, 0)||1
6,33,(-1, 1, 0)||2
6,10,(1, 0, 1)||4
9,6,(0, 0, -1)||3
9,17,(1, 1, 0)||1
9,22,(1, 0, -1)||1
9,23,(1, 1, 0)||2
0,27,(0, -1, 1)||5
0,27,(0, -1, 0)||7
0,44,(1, 0, -1)||5
10,27,(0, -1, -1)||6
10,41,(1, -1, 0)||6
10,43,(-1, 1, 0)||3
10,33,(-1, 0, 1)||4
0,33,(-1, 0, 0)||3
0,34,(-1, 1, 0)||3
0,17,(1, 0, 1)||9
0,26,(-1, 1, 0)||6
0,33,(-1, 0, -1)||2
0,25,(0, 1, 1)||1
18,25,(0, 1, 0)||1
18,44,(-1, 1, 0)||1
18,25,(1, 1, 0)||1
18,23,(1, 0, -1)||1
0,30,(0, 1, 1)||2
10,31,(-1, 1, 0)||7
10,43,(-1, 0, 1)||5
10,43,(-1, 0, 0)||6
10,34,(-1, 0, 1)||1
0,34,(-1, 0, 0)||4
0,33,(-1, -1, 0)||3
0,26,(-1, 0, 1)||8
0,43,(-1, 0, -1)||1
0,26,(-1, 0, 0)||9
0,34,(-1, 0, -1)||3
0,25,(0, 0, 1)||2
0,44,(-1, 0, 1)||1
0,25,(1, 0, 1)||1
0,26,(-1, 0, -1)||6
25,0,(0, 1, 0)||4
25,18,(0, -1, 0)||1
25,0,(0, 0, -1)||2
25,44,(-1, 0, 0)||1
25,25,(1, 0, 0)||2
25,0,(0, 1, -1)||2
25,0,(-1, 1, 0)||3
25,0,(1, 1, 0)||3
25,0,(0, -1, -1)||1
25,10,(-1, -1, 0)||2
25,10,(1, -1, 0)||2
25,26,(-1, 0, -1)||1
25,0,(1, 0, -1)||1
0,31,(-1, 0, 1)||3
30,26,(0, 0, 1)||2
30,31,(-1, 0, 0)||2
30,0,(-1, 1, 0)||7
30,0,(0, -1, -1)||2
30,0,(1, -1, 0)||2
30,20,(-1, 0, 1)||1
26,10,(0, 0, 1)||2
26,30,(0, 0, -1)||2
26,20,(-1, 0, 0)||2
26,29,(0, 1, 1)||1
26,31,(-1, 0, -1)||1
10,26,(0, 0, -1)||2
10,43,(-1, -1, 0)||5
0,34,(-1, -1, 0)||4
0,26,(-1, -1, 0)||9
0,25,(0, -1, 1)||2
0,25,(0, -1, 0)||4
0,44,(-1, -1, 0)||7
0,31,(-1, -1, 0)||6
29,26,(0, -1, -1)||1
2,27,(-1, 1, 0)||7
2,41,(0, 1, 1)||7
2,41,(0, 1, 0)||7
2,41,(0, 1, -1)||7
10,17,(1, 1, 0)||3
10,27,(-1, 0, 1)||6
39,27,(-1, 0, 0)||1
39,44,(0, 1, -1)||1
9,41,(0, 0, 1)||5
9,3,(1, 0, 1)||3
9,27,(-1, 0, -1)||1
41,0,(0, 1, 0)||7
41,2,(0, -1, 0)||7
41,9,(0, 0, 1)||6
41,9,(0, 0, -1)||5
41,10,(-1, 0, 0)||7
41,3,(1, 0, 0)||1
41,0,(0, 1, 1)||5
41,0,(0, 1, -1)||7
41,10,(-1, 1, 0)||6
41,23,(1, 1, 0)||1
41,2,(0, -1, 1)||7
41,2,(0, -1, -1)||7
41,2,(-1, -1, 0)||7
41,2,(1, -1, 0)||6
41,10,(-1, 0, 1)||6
41,10,(1, 0, 1)||6
41,10,(-1, 0, -1)||5
41,10,(1, 0, -1)||4
9,41,(0, 0, -1)||6
9,3,(1, 0, -1)||1
22,6,(-1, 0, 0)||1
22,17,(0, 1, 1)||3
22,23,(1, 1, 0)||1
22,9,(-1, 0, 1)||1
22,10,(-1, 0, -1)||7
10,32,(1, 1, 0)||2
10,6,(-1, 0, -1)||4
10,23,(0, 1, -1)||12
10,28,(1, 1, 0)||3
44,0,(0, 0, 1)||6
44,17,(1, 0, 0)||1
44,0,(0, 1, 1)||6
44,39,(0, -1, 1)||1
44,9,(-1, -1, 0)||2
44,10,(1, -1, 0)||6
44,0,(-1, 0, 1)||5
44,16,(1, 0, 1)||1
0,44,(0, 0, -1)||6
0,27,(-1, -1, 0)||5
0,41,(0, -1, 1)||7
0,16,(1, 0, -1)||9
0,41,(0, -1, 0)||7
0,3,(1, -1, 0)||3
0,41,(0, -1, -1)||5
0,32,(1, 0, 1)||1
17,32,(1, 0, 0)||2
17,22,(0, -1, -1)||3
17,9,(-1, -1, 0)||1
17,0,(-1, 0, -1)||9
17,23,(1, 0, -1)||1
23,10,(0, 0, 1)||2
23,25,(0, 1, 1)||1
23,10,(0, -1, 1)||12
23,9,(-1, -1, 0)||2
23,18,(-1, 0, 1)||1
23,28,(1, 0, 1)||1
23,32,(1, 0, -1)||1
10,25,(0, 1, 0)||2
10,23,(0, 0, -1)||2
10,25,(-1, 1, 0)||2
0,44,(0, -1, -1)||6
0,30,(-1, 1, 0)||2
0,32,(1, -1, 0)||2
0,25,(-1, 0, 1)||1
25,10,(0, -1, 0)||2
25,25,(-1, 0, 0)||2
25,0,(1, 0, 0)||1
25,33,(1, 1, 0)||1
25,23,(0, -1, -1)||1
25,18,(-1, -1, 0)||1
25,28,(1, -1, 0)||1
25,0,(-1, 0, -1)||1
25,10,(1, 0, -1)||1
0,25,(-1, -1, 0)||3
2,41,(-1, 1, 0)||6
10,44,(-1, 1, 0)||6
10,40,(1, 1, 0)||2
10,16,(0, 1, -1)||3
10,16,(1, 1, 0)||2
10,41,(-1, 0, 1)||4
3,23,(0, 1, 0)||1
3,41,(-1, 0, 0)||1
3,3,(1, 0, 0)||2
3,23,(0, 1, 1)||1
3,20,(0, 1, -1)||1
3,0,(-1, 1, 0)||3
3,10,(1, 1, 0)||3
3,9,(-1, 0, 1)||1
3,10,(1, 0, 1)||8
3,9,(-1, 0, -1)||3
10,41,(-1, 0, -1)||6
10,32,(0, 1, 1)||2
10,32,(0, 1, 0)||2
10,28,(0, 1, 1)||3
10,32,(0, 1, -1)||2
10,28,(0, 1, 0)||3
10,37,(1, 1, 0)||12
17,44,(-1, 0, 0)||1
17,10,(-1, -1, 0)||3
17,40,(1, 0, 1)||1
16,20,(0, 0, 1)||1
16,40,(1, 0, 0)||1
16,10,(0, -1, 1)||3
16,0,(-1, 0, 1)||9
16,16,(1, 0, 1)||1
16,44,(-1, 0, -1)||1
20,23,(0, 0, 1)||1
20,16,(0, 0, -1)||1
20,16,(1, 0, 0)||1
20,3,(0, -1, 1)||1
20,40,(1, 0, -1)||1
23,3,(0, -1, 0)||1
23,23,(0, 0, 1)||4
23,20,(0, 0, -1)||1
23,35,(1, 1, 0)||2
23,41,(-1, -1, 0)||1
23,3,(1, -1, 0)||1
23,10,(1, 0, 1)||5
23,16,(1, 0, -1)||1
23,23,(0, 0, -1)||4
23,3,(0, -1, -1)||1
23,10,(1, 0, -1)||3
23,32,(0, 0, 1)||1
23,22,(-1, -1, 0)||1
23,17,(-1, 0, 1)||1
32,0,(0, 1, 0)||2
32,10,(0, -1, 0)||2
32,10,(0, 0, 1)||1
32,23,(0, 0, -1)||1
32,17,(-1, 0, 0)||2
32,10,(1, 0, 0)||1
32,10,(0, 1, 1)||1
32,0,(0, 1, -1)||2
32,0,(-1, 1, 0)||2
32,10,(1, 1, 0)||1
32,10,(0, -1, 1)||2
32,10,(0, -1, -1)||2
32,10,(-1, -1, 0)||2
32,10,(1, -1, 0)||2
32,23,(-1, 0, 1)||1
32,10,(1, 0, 1)||1
32,0,(-1, 0, -1)||1
32,10,(1, 0, -1)||1
10,32,(0, 0, -1)||1
10,37,(1, 0, 1)||3
28,10,(0, -1, 0)||3
28,37,(1, 0, 0)||1
28,10,(0, 1, -1)||5
28,25,(-1, 1, 0)||1
28,10,(0, -1, -1)||3
28,10,(-1, -1, 0)||3
28,10,(1, -1, 0)||1
28,23,(-1, 0, -1)||1
28,10,(1, 0, -1)||3
0,40,(1, -1, 0)||2
0,35,(1, 0, 1)||16
0,35,(1, 0, 0)||16
0,35,(1, 1, 0)||10
0,35,(1, 0, -1)||15
0,32,(0, -1, 1)||2
0,32,(0, -1, 0)||2
10,28,(0, -1, 1)||5
10,32,(0, -1, -1)||1
10,25,(-1, 0, 1)||1
0,33,(0, 1, 0)||2
0,25,(-1, 0, 0)||1
0,33,(1, 1, 0)||1
0,37,(1, -1, 0)||10
0,35,(1, -1, 0)||16
10,33,(1, 0, 1)||2
10,35,(1, 0, -1)||1
33,23,(0, 1, 0)||1
33,0,(0, -1, 0)||2
33,33,(1, 0, 0)||2
33,17,(0, 1, -1)||1
33,36,(1, 1, 0)||1
33,25,(-1, -1, 0)||1
33,0,(1, -1, 0)||2
17,33,(0, -1, 1)||1
17,36,(1, 0, 1)||4
23,33,(0, -1, 0)||1
23,36,(1, 0, 0)||8
23,0,(1, 1, 0)||10
23,33,(1, -1, 0)||1
23,13,(1, 0, -1)||4
0,36,(1, -1, 0)||10
10,40,(0, 1, 1)||2
10,40,(0, 1, 0)||2
10,36,(1, 1, 0)||14
10,40,(0, 1, -1)||2
3,10,(0, 1, 0)||4
3,3,(-1, 0, 0)||2
3,10,(0, 1, 1)||3
3,16,(0, 1, -1)||1
3,23,(-1, 1, 0)||1
10,3,(-1, 0, -1)||8
10,32,(-1, 1, 0)||2
10,37,(0, 1, 1)||11
10,37,(0, 1, 0)||12
10,28,(-1, 1, 0)||1
14,40,(0, 0, 1)||1
14,36,(1, 0, 1)||2
40,0,(0, 1, 0)||2
40,10,(0, -1, 0)||2
40,16,(0, 0, 1)||2
40,14,(0, 0, -1)||1
40,16,(-1, 0, 0)||1
40,36,(1, 0, 0)||1
40,0,(0, 1, 1)||2
40,0,(0, 1, -1)||1
40,0,(-1, 1, 0)||2
40,0,(1, 1, 0)||1
40,10,(0, -1, 1)||2
40,10,(0, -1, -1)||2
40,10,(-1, -1, 0)||2
40,10,(1, -1, 0)||2
40,20,(-1, 0, 1)||1
40,12,(1, 0, 1)||1
40,17,(-1, 0, -1)||1
40,13,(1, 0, -1)||1
16,10,(0, 0, 1)||2
16,40,(0, 0, -1)||2
16,20,(-1, 0, 0)||1
16,35,(0, 1, 1)||1
16,3,(0, -1, 1)||1
16,10,(-1, -1, 0)||2
16,23,(-1, 0, 1)||1
16,16,(-1, 0, -1)||1
16,36,(1, 0, -1)||4
10,35,(0, 1, 0)||18
10,3,(0, -1, 0)||4
10,16,(0, 0, -1)||2
